onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueLeft	1	0.671
14	1	ICNS	BlueLeft	1	0.63
18.5	1	ICNS	BlueRight	1	0.552
23	1	CS	RedRight	1	0.811
27.5	1	CNS	RedLeft	1	0.534
33	1	ICS	BlueRight	1	0.518
38.5	1	CS	RedLeft	1	0.558
41	1	CNS	RedRight	1	0.638
43.5	1	CNS	RedLeft	1	0.503
48	1	ICS	BlueRight	1	0.442
52.5	1	ICNS	BlueRight	1	0.589
56	1	CS	RedRight	1	0.579
58.5	1	CNS	RedLeft	1	0.532
61	1	CNS	RedLeft	1	0.547
66.5	1	ICS	BlueRight	1	0.674
70	1	CS	RedLeft	1	0.592
73.5	1	ICS	BlueLeft	1	0.526
77	1	ICNS	BlueRight	1	0.547
80.5	1	CS	RedLeft	1	0.481
84	1	CNS	RedLeft	1	0.511
89.5	1	ICS	BlueRight	1	0.479
95	1	CS	RedRight	1	0.646
98.5	1	CNS	RedRight	1	0.548
104	1	ICS	BlueRight	1	0.603
106.5	1	ICNS	BlueLeft	1	0.596
110	1	CS	RedLeft	1	0.49
112.5	1	CNS	RedLeft	1	0.435
116	1	ICS	BlueLeft	1	0.592
118.5	1	ICNS	BlueLeft	1	0.488
123	1	ICNS	BlueLeft	1	0.467
128.5	1	CS	RedRight	1	0.627
134	1	ICS	BlueLeft	1	0.619
136.5	1	ICNS	BlueRight	1	0.579
141	1	CS	RedLeft	1	0.542
146.5	1	CNS	RedRight	1	0.517
151	1	CNS	RedLeft	1	0.544
155.5	1	ICS	BlueLeft	1	0.522
158	1	ICNS	BlueLeft	1	0.531
160.5	1	ICNS	BlueRight	1	0.508
165	1	CS	RedRight	1	0.622
168.5	1	CNS	RedRight	1	0.452
172	1	ICS	BlueRight	1	0.578
174.5	1	CS	RedRight	1	0.618
179	1	ICS	BlueLeft	1	0.541
183.5	1	ICNS	BlueLeft	1	0.52
188	1	ICNS	BlueRight	1	0.842
190.5	1	CS	RedRight	1	0.578
195	1	CNS	RedLeft	1	0.741
200.5	1	ICS	BlueRight	1	0.549
203	1	ICNS	BlueRight	1	0.549
206.5	1	CS	RedRight	1	0.539
210	1	ICS	BlueLeft	1	0.593
214.5	1	ICNS	BlueLeft	1	0.5
218	1	ICNS	BlueLeft	1	0.497
223.5	1	CS	RedLeft	1	0.545
227	1	CNS	RedRight	1	0.479
232.5	1	ICS	BlueLeft	1	0.622
237	1	ICNS	BlueLeft	1	0.512
240.5	1	CS	RedLeft	1	0.486
244	1	CNS	RedRight	1	0.564
249.5	1	ICS	BlueRight	1	0.491
253	1	ICNS	BlueLeft	1	0.913
257.5	1	CS	RedLeft	1	0.54
263	1	CNS	RedRight	1	0.58
265.5	1	ICS	BlueRight	1	0.516
270	1	CS	RedLeft	1	0.615
273.5	1	CNS	RedRight	1	0.508
279	1	CNS	RedLeft	1	0.484
283.5	1	ICS	BlueRight	1	0.607
289	1	ICNS	BlueRight	1	0.598
294.5	1	CS	RedRight	1	0.47
297	1	CNS	RedRight	1	0.486
299.5	1	ICS	BlueLeft	1	0.544
302	1	ICNS	BlueRight	1	0.544
304.5	1	ICNS	BlueRight	1	0.545
310	1	CS	RedRight	1	0.56
313.5	1	CNS	RedLeft	1	0.517
316	1	CNS	RedRight	1	0.437
320.5	1	ICS	BlueLeft	1	0.537
326	1	CS	RedLeft	1	0.6
