onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	ICS	BlueRight	1	0.486
12	1	ICNS	BlueLeft	1	0.436
14.5	1	CS	RedLeft	1	0.589
17	1	ICS	BlueLeft	1	0.525
20.5	1	ICNS	BlueRight	1	0.643
24	1	CS	RedLeft	1	0.553
27.5	1	CNS	RedLeft	1	0.398
31	1	ICS	BlueRight	1	0.556
36.5	1	ICNS	BlueLeft	1	0.572
41	1	CS	RedRight	1	0.599
44.5	1	CNS	RedRight	1	0.573
50	1	ICS	BlueRight	1	0.475
52.5	1	CS	RedLeft	1	0.636
56	1	CNS	RedLeft	1	0.426
58.5	1	CNS	RedRight	1	0.482
62	1	ICS	BlueRight	1	0.62
67.5	1	CS	RedRight	1	0.543
71	1	CNS	RedLeft	1	0.469
75.5	1	ICS	BlueRight	1	0.624
78	1	ICNS	BlueLeft	1	0.577
80.5	1	ICNS	BlueRight	1	0.577
83	1	CS	RedRight	1	0.65
86.5	1	CNS	RedLeft	1	0.655
91	1	ICS	BlueLeft	1	0.517
96.5	1	CS	RedLeft	1	0.441
99	1	CNS	RedLeft	1	0.458
104.5	1	CNS	RedRight	1	0.482
110	1	ICS	BlueRight	1	0.602
114.5	1	ICNS	BlueRight	1	0.541
117	1	ICNS	BlueLeft	1	0.557
119.5	1	CS	RedRight	1	0.574
125	1	CNS	RedLeft	1	0.493
130.5	1	ICS	BlueRight	1	0.533
134	1	ICNS	BlueRight	1	0.482
137.5	1	CS	RedLeft	1	0.575
140	1	CNS	RedRight	1	0.521
145.5	1	ICS	BlueLeft	1	0.616
150	1	ICNS	BlueLeft	1	0.499
152.5	1	ICNS	BlueLeft	1	0.46
157	1	CS	RedLeft	1	0.494
159.5	1	CNS	RedLeft	1	0.423
164	1	ICS	BlueLeft	1	0.498
168.5	1	ICNS	BlueLeft	1	0.549
173	1	ICNS	BlueRight	1	0.615
176.5	1	CS	RedLeft	1	0.604
180	1	CNS	RedLeft	1	0.53
182.5	1	ICS	BlueLeft	1	0.506
187	1	ICNS	BlueRight	1	0.685
189.5	1	CS	RedRight	1	0.614
195	1	ICS	BlueLeft	1	0.517
197.5	1	ICNS	BlueRight	1	0.51
200	1	CS	RedRight	1	0.503
204.5	1	CNS	RedRight	1	0.609
210	1	ICS	BlueRight	1	0.497
213.5	1	CS	RedLeft	1	0.543
219	1	CNS	RedRight	1	0.478
223.5	1	ICS	BlueLeft	1	0.968
229	1	ICNS	BlueLeft	1	0.488
233.5	1	ICNS	BlueLeft	1	0.443
238	1	CS	RedLeft	1	0.494
242.5	1	CNS	RedRight	1	0.392
245	1	ICS	BlueLeft	1	0.545
250.5	1	ICNS	BlueRight	1	0.497
256	1	CS	RedRight	1	0.569
258.5	1	CNS	RedLeft	1	0.457
262	1	CNS	RedRight	1	0.43
267.5	1	ICS	BlueRight	1	0.526
272	1	ICNS	BlueRight	1	0.593
275.5	1	CS	RedRight	1	0.478
280	1	CNS	RedLeft	1	0.457
284.5	1	ICS	BlueLeft	1	0.452
287	1	CS	RedRight	1	0.548
292.5	1	CNS	RedRight	1	0.444
298	1	ICS	BlueRight	1	0.476
303.5	1	ICNS	BlueLeft	1	0.468
307	1	ICNS	BlueRight	1	0.489
311.5	1	CS	RedLeft	1	0.507
317	1	CNS	RedRight	1	0.387
320.5	1	ICS	BlueLeft	1	0.545
324	1	CS	RedRight	1	0.542
