onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.44
14	1	CNS	BlueLeft	1	0.599
18.5	1	ICS	RedLeft	1	0.61
23	1	CS	BlueLeft	1	0.597
27.5	1	CNS	BlueRight	1	0.384
33	1	ICS	RedLeft	1	0.695
38.5	1	ICNS	RedLeft	1	0.551
41	1	CS	BlueRight	0	0.479
43.5	1	CNS	BlueLeft	1	0.568
48	1	ICS	RedRight	1	0.531
52.5	1	ICNS	RedRight	1	0.781
56	1	CS	BlueRight	1	0.467
58.5	1	ICS	RedLeft	1	0.739
61	1	ICNS	RedLeft	1	0.564
66.5	1	ICNS	RedRight	1	0.532
70	1	CS	BlueRight	1	0.794
73.5	1	ICS	RedRight	1	0.479
77	1	ICNS	RedLeft	1	0.845
80.5	1	CS	BlueRight	1	0.626
84	1	CNS	BlueLeft	1	0.68
89.5	1	CNS	BlueRight	1	0.471
95	1	ICS	RedRight	1	0.383
98.5	1	ICNS	RedLeft	1	0.589
104	1	CS	BlueLeft	1	0.492
106.5	1	ICS	RedLeft	1	0.646
110	1	ICNS	RedLeft	1	0.771
112.5	1	ICNS	RedRight	1	0.547
116	1	CS	BlueRight	1	0.465
118.5	1	CNS	BlueRight	1	0.617
123	1	CNS	BlueLeft	1	0.476
128.5	1	ICS	RedRight	1	0.58
134	1	ICNS	RedLeft	1	0.702
136.5	1	CS	BlueRight	1	0.796
141	1	CNS	BlueRight	1	0.75
146.5	1	ICS	RedLeft	1	0.566
151	1	ICNS	RedRight	1	0.721
155.5	1	CS	BlueLeft	1	0.492
158	1	CNS	BlueLeft	1	0.572
160.5	1	CNS	BlueLeft	1	0.525
165	1	ICS	RedLeft	1	0.664
168.5	1	ICNS	RedLeft	1	0.613
172	1	CS	BlueLeft	1	0.523
174.5	1	CNS	BlueLeft	1	0.372
179	1	CNS	BlueRight	1	0.518
183.5	1	ICS	RedLeft	1	0.608
188	1	ICNS	RedLeft	1	0.595
190.5	1	CS	BlueLeft	1	1.088
195	1	CNS	BlueRight	1	0.398
200.5	1	ICS	RedRight	1	0.558
203	1	CS	BlueLeft	1	0.543
206.5	1	CNS	BlueRight	1	1.153
210	1	ICS	RedRight	1	0.418
214.5	1	ICNS	RedRight	1	0.589
218	1	CS	BlueRight	1	0.506
223.5	1	ICS	RedLeft	1	0.418
227	1	ICNS	RedRight	1	0.4
232.5	1	CS	BlueLeft	1	0.455
237	1	CNS	BlueLeft	1	0.537
240.5	1	CNS	BlueLeft	1	0.431
244	1	ICS	RedLeft	1	0.541
249.5	1	ICNS	RedRight	1	0.572
253	1	CS	BlueLeft	1	0.602
257.5	1	CNS	BlueRight	1	0.773
263	1	ICS	RedRight	1	0.373
265.5	1	ICNS	RedLeft	1	0.509
270	1	ICNS	RedRight	1	0.448
273.5	1	CS	BlueRight	1	0.55
279	1	CNS	BlueRight	1	0.502
283.5	1	ICS	RedRight	1	0.568
289	1	ICNS	RedLeft	1	0.903
294.5	1	CS	BlueLeft	1	0.375
297	1	ICS	RedRight	1	0.576
299.5	1	ICNS	RedRight	1	0.448
302	1	CS	BlueRight	1	0.401
304.5	1	CNS	BlueLeft	1	0.386
310	1	CNS	BlueRight	1	0.401
313.5	1	ICS	RedLeft	1	0.655
316	1	ICNS	RedRight	1	0.448
320.5	1	CS	BlueLeft	1	0.299
326	1	ICS	RedRight	1	0.314
