onset	duration	trial_type	stimulus	accuracy	response_time
8.5	1	CS	BlueRight	1	0.553
14	1	CNS	BlueLeft	1	0.528
18.5	1	ICS	RedLeft	1	0.595
23	1	CS	BlueLeft	1	0.821
27.5	1	CNS	BlueRight	1	0.576
33	1	ICS	RedLeft	1	0.536
38.5	1	ICNS	RedLeft	1	0.424
41	1	CS	BlueRight	1	0.784
43.5	1	CNS	BlueLeft	1	0.521
48	1	ICS	RedRight	1	0.524
52.5	1	ICNS	RedRight	1	0.624
56	1	CS	BlueRight	1	0.564
58.5	1	ICS	RedLeft	1	1.234
61	1	ICNS	RedLeft	1	0.573
66.5	1	ICNS	RedRight	1	0.5
70	1	CS	BlueRight	1	0.722
73.5	1	ICS	RedRight	1	0.591
77	1	ICNS	RedLeft	1	0.533
80.5	1	CS	BlueRight	1	0.579
84	1	CNS	BlueLeft	1	0.584
89.5	1	CNS	BlueRight	1	0.48
95	1	ICS	RedRight	1	0.584
98.5	1	ICNS	RedLeft	1	0.79
104	1	CS	BlueLeft	1	0.526
106.5	1	ICS	RedLeft	1	0.662
110	1	ICNS	RedLeft	1	0.548
112.5	1	ICNS	RedRight	1	0.531
116	1	CS	BlueRight	1	0.569
118.5	1	CNS	BlueRight	1	0.482
123	1	CNS	BlueLeft	1	0.541
128.5	1	ICS	RedRight	1	0.501
134	1	ICNS	RedLeft	1	0.628
136.5	1	CS	BlueRight	1	0.661
141	1	CNS	BlueRight	1	0.495
146.5	1	ICS	RedLeft	1	0.623
151	1	ICNS	RedRight	1	0.458
155.5	1	CS	BlueLeft	1	0.573
158	1	CNS	BlueLeft	1	0.509
160.5	1	CNS	BlueLeft	1	0.398
165	1	ICS	RedLeft	1	0.464
168.5	1	ICNS	RedLeft	1	0.525
172	1	CS	BlueLeft	1	0.491
174.5	1	CNS	BlueLeft	1	0.388
179	1	CNS	BlueRight	1	0.513
183.5	1	ICS	RedLeft	1	0.585
188	1	ICNS	RedLeft	1	0.532
190.5	1	CS	BlueLeft	1	0.557
195	1	CNS	BlueRight	1	0.552
200.5	1	ICS	RedRight	1	0.631
203	1	CS	BlueLeft	1	0.64
206.5	1	CNS	BlueRight	1	0.517
210	1	ICS	RedRight	1	0.571
214.5	1	ICNS	RedRight	1	0.509
218	1	CS	BlueRight	1	0.539
223.5	1	ICS	RedLeft	1	0.602
227	1	ICNS	RedRight	1	0.408
232.5	1	CS	BlueLeft	1	0.64
237	1	CNS	BlueLeft	1	0.459
240.5	1	CNS	BlueLeft	1	0.48
244	1	ICS	RedLeft	1	0.502
249.5	1	ICNS	RedRight	1	0.782
253	1	CS	BlueLeft	1	0.629
257.5	1	CNS	BlueRight	1	0.478
263	1	ICS	RedRight	1	0.453
265.5	1	ICNS	RedLeft	1	0.582
270	1	ICNS	RedRight	1	0.504
273.5	1	CS	BlueRight	1	0.534
279	1	CNS	BlueRight	1	0.446
283.5	1	ICS	RedRight	1	0.384
289	1	ICNS	RedLeft	1	0.456
294.5	1	CS	BlueLeft	1	0.672
297	1	ICS	RedRight	1	0.601
299.5	1	ICNS	RedRight	1	0.497
302	1	CS	BlueRight	1	0.578
304.5	1	CNS	BlueLeft	1	0.491
310	1	CNS	BlueRight	1	0.578
313.5	1	ICS	RedLeft	1	0.639
316	1	ICNS	RedRight	1	0.728
320.5	1	CS	BlueLeft	1	0.452
326	1	ICS	RedRight	1	0.69
